"COMMON.NAME","SP.CATEGORY","M.YEAR","SE.LINK","PRED.LINK","ITERATION"
"Pied Bushchat","R",2018,2.44958926767243,-2.73440075900815,101
"Pied Bushchat","R",2019,2.4123459355873,-2.65732374853568,101
"Pied Bushchat","R",2020,2.35584435544585,-2.73793918916463,101
"Pied Bushchat","R",2021,2.46230394699256,-2.81921651783358,101
"Plain Prinia","R",2018,2.80075627618111,-3.27623953841561,101
"Plain Prinia","R",2019,2.71993739642459,-3.25496708479946,101
"Plain Prinia","R",2020,2.65944382328281,-3.13979393493096,101
"Plain Prinia","R",2021,2.78867791467034,-3.32638104797875,101
"Indian Robin","R",2018,1.82074748913622,-1.49381364165416,101
"Indian Robin","R",2019,1.80261084498326,-1.43509796414341,101
"Indian Robin","R",2020,1.67677887396246,-1.39677892335729,101
"Indian Robin","R",2021,1.75912037362365,-1.46123361144588,101
"House Sparrow","R",2018,1.7103902370293,-1.27002549029195,101
"House Sparrow","R",2019,1.54309782147023,-1.01640842163659,101
"House Sparrow","R",2020,1.64915634976969,-1.28245495762032,101
"House Sparrow","R",2021,1.69137322357294,-1.52402455710268,101
"Spotted Dove","R",2018,1.75558573199163,-1.4451921522092,101
"Spotted Dove","R",2019,1.69453461278141,-1.45196268519727,101
"Spotted Dove","R",2020,1.78920534340887,-1.40595040878448,101
"Spotted Dove","R",2021,1.72642863123549,-1.33725667075636,101
"Coppersmith Barbet","R",2018,2.06303798662904,-1.92489635068535,101
"Coppersmith Barbet","R",2019,1.92183867543346,-1.78306809525079,101
"Coppersmith Barbet","R",2020,2.01291917947753,-1.94446127951369,101
"Coppersmith Barbet","R",2021,2.13804233467234,-2.09953554017312,101
"Black-winged Kite","R",2018,2.64113887142181,-3.22495297418434,101
"Black-winged Kite","R",2019,2.66459387888705,-3.32490316417265,101
"Black-winged Kite","R",2020,2.70545194659434,-3.18399721637864,101
"Black-winged Kite","R",2021,2.62697388136441,-3.1869053074233,101
"Small Minivet","R",2018,2.90844885924776,-3.50424273166143,101
"Small Minivet","R",2019,2.96237913902909,-3.74531215892961,101
"Small Minivet","R",2020,2.94373115671582,-3.47590035020886,101
"Small Minivet","R",2021,2.81237182584935,-3.43091473555873,101
"Long-tailed Shrike","R",2018,2.93932655455267,-3.36093218038536,101
