date,state,tot_doses,doses,dose1,dose2,tot_ind
13/06/2021,Uttar Pradesh,23001682,22359,19205507,3796175,19205507
14/06/2021,Uttar Pradesh,23445493,443811,19608395,3837098,19608395
15/06/2021,Uttar Pradesh,23871523,426030,19995723,3875800,19995723
16/06/2021,Uttar Pradesh,24254164,382641,20343637,3910527,20343637
17/06/2021,Uttar Pradesh,24673597,419433,20725526,3948071,20725526
18/06/2021,Uttar Pradesh,25149677,476080,21162728,3986949,21162728
19/06/2021,Uttar Pradesh,25610808,461131,21587631,4023177,21587631
20/06/2021,Uttar Pradesh,25627085,16277,21602698,4024387,21602698
21/06/2021,Uttar Pradesh,26359410,732325,22296504,4062906,22296504
22/06/2021,Uttar Pradesh,27232439,873029,23129586,4102853,23129586
23/06/2021,Uttar Pradesh,28060510,828071,23918186,4142324,23918186
24/06/2021,Uttar Pradesh,28976470,915960,24782239,4194231,24782239
25/06/2021,Uttar Pradesh,29857504,881034,25598956,4258548,
26/06/2021,Uttar Pradesh,30451330,593826,26129782,4321548,
27/06/2021,Uttar Pradesh,30479424,28094,26154179,4325245,
28/06/2021,Uttar Pradesh,31002019,522595,26591964,4410055,
29/06/2021,Uttar Pradesh,31209641,207622,26740850,4468791,
30/06/2021,Uttar Pradesh,31281400,71759,26792784,4488616,
01/07/2021,Uttar Pradesh,31633572,352172,27047411,4586161,
02/07/2021,Uttar Pradesh,32067268,433696,27363633,4703635,
03/07/2021,Uttar Pradesh,32596520,529252,27776672,4819848,
04/07/2021,Uttar Pradesh,32629055,32535,27802518,4826537,
05/07/2021,Uttar Pradesh,33483868,854813,28472822,5011046,
06/07/2021,Uttar Pradesh,34513734,1029866,29305008,5208726,
07/07/2021,Uttar Pradesh,35267463,753729,29892445,5375018,
08/07/2021,Uttar Pradesh,36067913,800450,30535594,5532319,
09/07/2021,Uttar Pradesh,36814185,746272,31124499,5689686,
10/07/2021,Uttar Pradesh,37165499,351314,31368297,5797202,
11/07/2021,Uttar Pradesh,37182190,16691,31380936,5801254,
12/07/2021,Uttar Pradesh,37697118,514928,31757700,5939418,
13/07/2021,Uttar Pradesh,38345389,648271,32262219,6083170,
14/07/2021,Uttar Pradesh,38837428,492039,32665993,6171435,
15/07/2021,Uttar Pradesh,39516462,679034,33208981,6307481,
16/07/2021,Uttar Pradesh,39934673,418211,33522527,6412146,
17/07/2021,Uttar Pradesh,40351449,416776,33830125,6521324,
18/07/2021,Uttar Pradesh,40368178,16729,33842280,6525898,
19/07/2021,Uttar Pradesh,41047998,679820,34390799,6657199,
20/07/2021,Uttar Pradesh,41559223,511225,34794693,6764530,
21/07/2021,Uttar Pradesh,42034554,475331,35196571,6837983,
22/07/2021,Uttar Pradesh,42792380,757826,35830969,6961411,
23/07/2021,Uttar Pradesh,43807386,1015006,36704592,7102794,
24/07/2021,Uttar Pradesh,44388727,581341,37179632,7209095,
25/07/2021,Uttar Pradesh,44412722,23995,37199136,7213586,
26/07/2021,Uttar Pradesh,45228929,816207,37893326,7335603,
27/07/2021,Uttar Pradesh,45716508,487579,38286687,7429821,
28/07/2021,Uttar Pradesh,46335570,619062,38818090,7517480,
29/07/2021,Uttar Pradesh,46779743,444173,39184333,7595410,
30/07/2021,Uttar Pradesh,47597459,817716,39901008,7696451,
31/07/2021,Uttar Pradesh,48276029,678570,40485878,7790151,
01/08/2021,Uttar Pradesh,48442455,166426,40646488,7795967,
02/08/2021,Uttar Pradesh,48820310,377855,40954861,7865449,
03/08/2021,Uttar Pradesh,51489309,2668999,43425457,8063852,
04/08/2021,Uttar Pradesh,52140923,651614,43999474,8141449,
05/08/2021,Uttar Pradesh,52838552,697629,44597018,8241534,
06/08/2021,Uttar Pradesh,53294582,456030,44973804,8320778,
07/08/2021,Uttar Pradesh,53589814,295232,45198365,8391449,
08/08/2021,Uttar Pradesh,53608615,18801,45211718,8396897,
09/08/2021,Uttar Pradesh,54447724,839109,45932488,8515236,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
16/01/2021,Uttarakhand,511,511,511,0,511
17/01/2021,Uttarakhand,556,45,556,0,556
18/01/2021,Uttarakhand,517,-39,517,0,517
19/01/2021,Uttarakhand,1141,624,1141,0,1141
20/01/2021,Uttarakhand,1141,0,1141,0,1141
21/01/2021,Uttarakhand,1874,733,1874,0,1874
22/01/2021,Uttarakhand,3163,1289,3163,0,3163
23/01/2021,Uttarakhand,3238,75,3238,0,3238
24/01/2021,Uttarakhand,3592,354,3592,0,3592
25/01/2021,Uttarakhand,7969,4377,7969,0,7969
26/01/2021,Uttarakhand,8052,83,8052,0,8052
27/01/2021,Uttarakhand,9374,1322,9374,0,9374
28/01/2021,Uttarakhand,14440,5066,14440,0,14440
29/01/2021,Uttarakhand,20864,6424,20864,0,20864
30/01/2021,Uttarakhand,23922,3058,23922,0,23922
31/01/2021,Uttarakhand,26517,2595,26517,0,26517
01/02/2021,Uttarakhand,32705,6188,32705,0,32705
02/02/2021,Uttarakhand,39523,6818,39523,0,39523
03/02/2021,Uttarakhand,50614,11091,50614,0,50614
04/02/2021,Uttarakhand,59962,9348,59962,0,59962
05/02/2021,Uttarakhand,66129,6167,66129,0,66129
06/02/2021,Uttarakhand,70338,4209,70338,0,70338
07/02/2021,Uttarakhand,71384,1046,71384,0,71384
08/02/2021,Uttarakhand,76758,5374,76758,0,76758
09/02/2021,Uttarakhand,83729,6971,83729,0,83729
10/02/2021,Uttarakhand,89655,5926,89655,0,89655
11/02/2021,Uttarakhand,97287,7632,97287,0,97287
12/02/2021,Uttarakhand,104337,7050,104337,0,104337
13/02/2021,Uttarakhand,110369,6032,109966,403,109966
14/02/2021,Uttarakhand,111986,1617,111576,410,111576
15/02/2021,Uttarakhand,119761,7775,118110,1651,118110
16/02/2021,Uttarakhand,126204,6443,123162,3042,123162
17/02/2021,Uttarakhand,131225,5021,127874,3351,127874
18/02/2021,Uttarakhand,135708,4483,130669,5039,130669
19/02/2021,Uttarakhand,143945,8237,136557,7388,136557
20/02/2021,Uttarakhand,146541,2596,138252,8289,138252
21/02/2021,Uttarakhand,146976,435,138670,8306,138670
22/02/2021,Uttarakhand,151842,4866,140932,10910,140932
23/02/2021,Uttarakhand,155814,3972,143357,12457,143357
24/02/2021,Uttarakhand,157621,1807,144911,12710,144911
25/02/2021,Uttarakhand,161766,4145,146325,15441,146325
26/02/2021,Uttarakhand,168602,6836,148098,20504,148098
27/02/2021,Uttarakhand,168602,0,148098,20504,148098
28/02/2021,Uttarakhand,168604,2,148100,20504,148100
01/03/2021,Uttarakhand,168604,0,148100,20504,148100
02/03/2021,Uttarakhand,183073,14469,156016,27057,156016
03/03/2021,Uttarakhand,194732,11659,161695,33037,161695
04/03/2021,Uttarakhand,214010,19278,170995,43015,170995
05/03/2021,Uttarakhand,231192,17182,180506,50686,180506
06/03/2021,Uttarakhand,246725,15533,190962,55763,190962
07/03/2021,Uttarakhand,247447,722,191538,55909,191538
08/03/2021,Uttarakhand,265744,18297,204252,61492,204252
09/03/2021,Uttarakhand,228383,-37361,161046,67337,228383
10/03/2021,Uttarakhand,240790,12407,169248,71542,240790
11/03/2021,Uttarakhand,242965,2175,170797,72168,242965
12/03/2021,Uttarakhand,268380,25415,188021,80359,268380
13/03/2021,Uttarakhand,284179,15799,198622,85557,284179
14/03/2021,Uttarakhand,286192,2013,199855,86337,286192
15/03/2021,Uttarakhand,312088,25896,219454,92634,312088
16/03/2021,Uttarakhand,398546,86458,300292,98254,300292
17/03/2021,Uttarakhand,459272,60726,357365,101907,357365
18/03/2021,Uttarakhand,491749,32477,385031,106718,385031
19/03/2021,Uttarakhand,523715,31966,413175,110540,413175
20/03/2021,Uttarakhand,542470,18755,429295,113175,429295
21/03/2021,Uttarakhand,545854,3384,432481,113373,432481
22/03/2021,Uttarakhand,575163,29309,458968,116195,458968
23/03/2021,Uttarakhand,604131,28968,485452,118679,485452
24/03/2021,Uttarakhand,623127,18996,502979,120148,502979
25/03/2021,Uttarakhand,651083,27956,529381,121702,529381
26/03/2021,Uttarakhand,677407,26324,554351,123056,554351
27/03/2021,Uttarakhand,691740,14333,567912,123828,567912
28/03/2021,Uttarakhand,692153,413,568301,123852,568301
29/03/2021,Uttarakhand,692153,0,568301,123852,568301
30/03/2021,Uttarakhand,709629,17476,583674,125955,583674
31/03/2021,Uttarakhand,729248,19619,600464,128784,600464
01/04/2021,Uttarakhand,766976,37728,635483,131493,635483
02/04/2021,Uttarakhand,819787,52811,684342,135445,684342
03/04/2021,Uttarakhand,864109,44322,724528,139581,724528
04/04/2021,Uttarakhand,911431,47322,768440,142991,768440
05/04/2021,Uttarakhand,963846,52415,816359,147487,816359
06/04/2021,Uttarakhand,1010592,46746,859144,151448,859144
07/04/2021,Uttarakhand,1103202,92610,943113,160089,943113
08/04/2021,Uttarakhand,1183048,79846,1015354,167694,1015354
09/04/2021,Uttarakhand,1243903,60855,1070092,173811,1070092
10/04/2021,Uttarakhand,1284053,40150,1105047,179006,1105047
11/04/2021,Uttarakhand,1309345,25292,1127677,181668,1127677
12/04/2021,Uttarakhand,1362476,53131,1171473,191003,1171473
13/04/2021,Uttarakhand,1403514,41038,1205463,198051,1205463
14/04/2021,Uttarakhand,1432533,29019,1228701,203832,1228701
15/04/2021,Uttarakhand,1467119,34586,1254070,213049,1254070
16/04/2021,Uttarakhand,1519229,52110,1291512,227717,1291512
17/04/2021,Uttarakhand,1565895,46666,1324893,241002,1324893
18/04/2021,Uttarakhand,1568659,2764,1326852,241807,1326852
19/04/2021,Uttarakhand,1628596,59937,1367015,261581,1367015
20/04/2021,Uttarakhand,1679001,50405,1400819,278182,1400819
21/04/2021,Uttarakhand,1716299,37298,1426757,289542,1426757
22/04/2021,Uttarakhand,1767643,51344,1461317,306326,1461317
23/04/2021,Uttarakhand,1810870,43227,1491294,319576,1491294
24/04/2021,Uttarakhand,1851547,40677,1519001,332546,1519001
25/04/2021,Uttarakhand,1868785,17238,1531495,337290,1531495
26/04/2021,Uttarakhand,1919534,50749,1564510,355024,1564510
27/04/2021,Uttarakhand,1953190,33656,1587147,366043,1587147
28/04/2021,Uttarakhand,1992077,38887,1612469,379608,1612469
29/04/2021,Uttarakhand,2036059,43982,1639998,396061,1639998
30/04/2021,Uttarakhand,2079214,43155,1665065,414149,1665065
01/05/2021,Uttarakhand,2099055,19841,1674974,424081,1674974
02/05/2021,Uttarakhand,2105869,6814,1677900,427969,1677900
03/05/2021,Uttarakhand,2117345,11476,1683130,434215,1683130
04/05/2021,Uttarakhand,2149462,32117,1695482,453980,1695482
05/05/2021,Uttarakhand,2197687,48225,1712874,484813,1712874
06/05/2021,Uttarakhand,2256480,58793,1734466,522014,1734466
07/05/2021,Uttarakhand,2307663,51183,1753256,554407,1753256
08/05/2021,Uttarakhand,2349729,42066,1768741,580988,1768741
09/05/2021,Uttarakhand,2373371,23642,1777937,595434,1777937
10/05/2021,Uttarakhand,2445484,72113,1813356,632128,1813356
11/05/2021,Uttarakhand,2511832,66348,1850845,660987,1850845
12/05/2021,Uttarakhand,2546600,34768,1880013,666587,1880013
13/05/2021,Uttarakhand,2578678,32078,1907366,671312,1907366
14/05/2021,Uttarakhand,2613490,34812,1937336,676154,1937336
15/05/2021,Uttarakhand,2645339,31849,1964930,680409,1964930
16/05/2021,Uttarakhand,2663086,17747,1982530,680556,1982530
17/05/2021,Uttarakhand,2691931,28845,2011224,680707,2011224
18/05/2021,Uttarakhand,2715141,23210,2034375,680766,2034375
19/05/2021,Uttarakhand,2727448,12307,2046650,680798,2046650
20/05/2021,Uttarakhand,2744103,16655,2063198,680905,2063198
21/05/2021,Uttarakhand,2759084,14981,2078139,680945,2078139
22/05/2021,Uttarakhand,2772880,13796,2091853,681027,2091853
23/05/2021,Uttarakhand,2783836,10956,2102721,681115,2102721
24/05/2021,Uttarakhand,2807770,23934,2126366,681404,2126366
25/05/2021,Uttarakhand,2829587,21817,2147806,681781,2147806
26/05/2021,Uttarakhand,2838290,8703,2156373,681917,2156373
27/05/2021,Uttarakhand,2857400,19110,2175239,682161,2175239
28/05/2021,Uttarakhand,2875266,17866,2192644,682622,2192644
29/05/2021,Uttarakhand,2891355,16089,2208274,683081,2208274
30/05/2021,Uttarakhand,2901614,10259,2218328,683286,2218328
31/05/2021,Uttarakhand,2919103,17489,2235181,683922,2235181
01/06/2021,Uttarakhand,2932620,13517,2248175,684445,2248175
02/06/2021,Uttarakhand,2944942,12322,2259962,684980,2259962
03/06/2021,Uttarakhand,2962710,17768,2277114,685596,2277114
04/06/2021,Uttarakhand,2988289,25579,2301935,686354,2301935
05/06/2021,Uttarakhand,3025671,37382,2338708,686963,2338708
06/06/2021,Uttarakhand,3050222,24551,2362816,687406,2362816
07/06/2021,Uttarakhand,3084855,34633,2396288,688567,2396288
08/06/2021,Uttarakhand,3118649,33794,2429187,689462,2429187
09/06/2021,Uttarakhand,3156637,37988,2466183,690454,2466183
10/06/2021,Uttarakhand,3207393,50756,2515957,691436,2515957
11/06/2021,Uttarakhand,3250658,43265,2558034,692624,2558034
12/06/2021,Uttarakhand,3285612,34954,2590812,694800,2590812
13/06/2021,Uttarakhand,3320539,34927,2622029,698510,2622029
14/06/2021,Uttarakhand,3377012,56473,2671224,705788,2671224
15/06/2021,Uttarakhand,3419105,42093,2705277,713828,2705277
16/06/2021,Uttarakhand,3444654,25549,2725505,719149,2725505
17/06/2021,Uttarakhand,3477183,32529,2752271,724912,2752271
18/06/2021,Uttarakhand,3515649,38466,2786799,728850,2786799
19/06/2021,Uttarakhand,3541936,26287,2809750,732186,2809750
20/06/2021,Uttarakhand,3556154,14218,2821983,734171,2821983
